Date,Open,High,Low,Close,Adj Close,Volume
2007-06-02,101.000000,101.000000,95.910004,98.190002,71.460030,18088600
2007-06-09,98.250000,100.000000,96.120003,98.150002,71.430939,24316100
2007-06-16,98.029999,98.580002,95.169998,95.919998,69.808022,25611200
2007-06-23,96.000000,96.570000,93.580002,96.160004,69.982674,22485400
2007-06-30,96.720001,99.220001,96.269997,98.879997,71.962204,10111000
2007-07-07,100.989998,102.430000,99.559998,101.879997,74.145515,25828000
2007-07-14,102.000000,104.419998,100.889999,103.860001,75.586525,20344900
2007-07-21,104.480003,107.830002,102.230003,103.709999,75.477371,38212500
2007-07-28,104.599998,106.540001,103.000000,104.239998,75.863052,30362300
2007-08-04,104.489998,104.849998,94.000000,98.440002,71.641998,37509000
2007-08-11,99.459999,100.910004,90.080002,95.930000,70.052803,39457500
2007-08-18,96.260002,98.949997,94.750000,98.470001,71.907661,20981300
2007-08-25,98.070000,98.949997,95.440002,96.699997,70.615105,21814600
2007-09-01,96.099998,97.739998,94.019997,94.839996,69.256851,29871700
2007-09-08,95.010002,99.580002,94.050003,99.349998,72.550278,22164900
2007-09-15,98.800003,103.230003,96.440002,102.589996,74.916283,32033000
2007-09-22,103.000000,106.150002,102.400002,104.989998,76.668869,23514500
2007-09-29,105.449997,107.150002,101.089996,102.250000,74.668015,23683500
2007-10-06,103.260002,103.260002,94.959999,96.690002,70.607811,58889100
2007-10-13,95.980003,97.150002,93.029999,93.900002,68.570419,41984200
2007-10-20,93.160004,98.970001,92.000000,96.019997,70.118576,37118100
2007-10-27,95.779999,98.709999,95.570000,97.760002,71.389175,34435800
2007-11-03,97.589996,98.669998,94.070000,94.209999,68.796776,27403500
2007-11-10,94.250000,94.410004,89.449997,89.989998,65.951393,35373900
2007-11-17,89.599998,89.919998,86.750000,89.540001,65.621628,28494000
2007-11-24,90.500000,94.599998,89.860001,92.540001,67.820251,35920700
2007-12-01,92.500000,93.639999,89.849998,93.160004,68.274635,32857100
2007-12-08,93.250000,93.250000,85.550003,88.419998,64.800766,47511700
2007-12-15,88.209999,89.339996,86.199997,89.070000,65.277184,30293900
2007-12-22,89.550003,90.379997,87.480003,88.250000,64.676193,10499600
2007-12-29,88.139999,88.279999,85.690002,85.820000,62.895321,16308500
2008-01-05,86.250000,86.300003,77.809998,80.519997,59.011078,46047500
2008-01-12,81.330002,82.489998,76.000000,78.400002,57.457386,54482700
2008-01-19,74.529999,79.669998,74.120003,77.029999,56.453342,36830200
2008-01-26,77.150002,84.870003,76.480003,82.760002,60.652702,39794500
2008-02-02,82.779999,83.360001,78.709999,79.330002,58.138954,24251900
2008-02-09,79.459999,86.059998,78.849998,85.180000,62.733440,31664100
2008-02-16,86.110001,86.879997,81.750000,83.040001,61.157387,23602100
2008-02-23,83.260002,85.190002,82.400002,82.790001,60.973282,28692600
2008-03-01,79.320000,81.320000,76.370003,76.599998,56.414440,37614800
2008-03-08,76.529999,77.190002,71.589996,76.230003,56.141949,57110700
2008-03-15,74.459999,77.000000,72.720001,74.800003,55.088783,28388700
2008-03-22,75.250000,76.879997,73.080002,73.470001,54.109272,27499800
2008-03-29,74.000000,77.220001,73.400002,75.650002,55.714790,30156000
2008-04-05,76.529999,79.900002,74.040001,76.860001,56.605953,43800800
2008-04-12,76.680000,79.099998,75.599998,78.660004,57.931606,26369200
2008-04-19,78.709999,85.250000,77.750000,84.839996,62.483040,41958300
2008-04-26,85.010002,86.500000,84.279999,85.690002,63.109077,23952500
2008-05-03,85.320000,86.209999,83.750000,84.059998,61.908607,21025700
2008-05-10,84.400002,86.669998,83.279999,85.169998,63.018688,27705900
2008-05-17,85.559998,88.290001,80.550003,81.480003,60.288406,34531400
2008-05-24,81.599998,83.300003,81.010002,82.769997,61.242882,16789700
2008-05-31,82.610001,82.610001,73.000000,73.160004,54.132290,40001200
2008-06-07,73.400002,77.050003,72.760002,75.120003,55.582554,34730800
2008-06-14,74.769997,77.800003,73.370003,75.830002,56.107880,37927800
2008-06-21,76.230003,76.480003,66.379997,66.919998,49.515221,51464700
2008-06-28,66.629997,66.750000,63.540001,64.470001,47.702419,32515600
2008-07-05,64.660004,67.230003,62.860001,63.279999,46.821907,39571600
2008-07-12,64.400002,68.339996,62.020000,68.139999,50.417912,34672100
2008-07-19,68.500000,69.500000,62.049999,63.830002,47.228874,45478400
2008-07-26,63.820000,64.059998,60.770000,62.009998,45.882217,35486900
2008-08-02,62.080002,68.750000,61.130001,67.860001,50.210739,38733200
2008-08-09,67.889999,67.900002,63.450001,64.449997,47.981998,39316600
2008-08-16,64.500000,65.709999,62.209999,65.550003,48.800926,26508500
2008-08-23,64.910004,66.980003,62.869999,65.559998,48.808361,21462800
2008-08-30,67.000000,68.470001,61.889999,62.889999,46.820610,28247700
2008-09-06,62.470001,65.220001,61.130001,63.299999,47.125824,36386000
2008-09-13,61.810001,63.000000,54.200001,59.759998,44.490356,58126500
2008-09-20,59.330002,60.410000,56.009998,58.320000,43.418301,30398400
2008-09-27,57.500000,58.000000,53.340000,53.830002,40.075584,39679300
2008-10-04,51.770000,53.000000,40.000000,41.799999,31.119425,67810200
2008-10-11,43.570000,49.470001,39.990002,44.549999,33.166756,58728400
2008-10-18,44.740002,47.689999,41.750000,45.240002,33.680450,49026300
2008-10-25,45.700001,52.820000,42.259998,52.419998,39.025860,54447200
2008-11-01,51.900002,54.650002,45.349998,46.580002,34.678074,48571000
2008-11-08,47.299999,48.310001,39.070000,41.040001,30.783260,43878300
2008-11-15,40.610001,42.799999,36.169998,39.580002,29.688143,56532100
2008-11-22,40.049999,42.799999,38.889999,42.630001,31.975895,28165600
2008-11-29,41.639999,42.000000,36.279999,39.529999,29.650639,39662700
2008-12-06,40.349998,43.689999,38.200001,39.200001,29.403118,44612800
2008-12-13,39.599998,42.389999,38.200001,41.240002,30.933275,45096500
2008-12-20,40.650002,41.560001,39.759998,40.529999,30.400715,15224600
2008-12-27,40.380001,45.560001,39.500000,45.250000,33.941093,20879600
2009-01-03,45.500000,47.000000,43.880001,44.450001,33.341034,31806000
2009-01-10,44.279999,44.450001,39.509998,42.459999,31.848375,36479200
2009-01-17,42.080002,42.840000,40.000000,41.980000,31.488331,28916300
2009-01-24,42.459999,44.400002,40.369999,42.310001,31.735859,35493700
2009-01-31,41.730000,43.669998,40.110001,42.919998,32.193417,37412500
2009-02-07,42.799999,43.419998,38.580002,40.480000,30.669254,33119200
2009-02-14,39.490002,39.740002,35.320000,36.310001,27.509901,29339200
2009-02-21,36.730000,36.790001,31.400000,31.440001,23.820187,52578800
2009-02-28,30.959999,31.000000,29.049999,30.100000,22.804958,60827600
2009-03-07,29.980000,34.099998,29.959999,33.400002,25.305164,48299200
2009-03-14,33.740002,34.959999,32.500000,32.549999,24.661169,50058300
2009-03-21,33.200001,38.680000,33.049999,37.529999,28.434208,46012000
2009-03-28,36.630001,38.119999,34.209999,37.689999,28.555450,49712400
2009-04-04,37.480000,39.180000,36.240002,39.150002,29.661591,26948900
2009-04-11,36.970001,38.779999,35.810001,38.320000,29.032745,33405000
2009-04-18,37.650002,39.009998,35.939999,38.720001,29.335804,40746900
2009-04-25,37.990002,41.740002,37.720001,41.209999,31.222330,35486500
2009-05-02,41.900002,45.840000,41.509998,45.830002,34.722626,35481800
2009-05-09,45.259998,45.599998,42.380001,43.000000,32.898724,33429000
2009-05-16,44.250000,45.740002,42.700001,42.939999,32.852821,25550900
2009-05-23,42.610001,45.080002,42.520000,44.849998,34.314140,19317600
2009-05-30,45.540001,53.259998,45.540001,52.650002,40.281803,40122400
2009-06-06,52.490002,53.389999,50.110001,51.439999,39.356060,39566400
2009-06-13,50.900002,51.090000,48.049999,48.439999,37.060799,27091000
2009-06-20,47.830002,48.029999,41.090000,41.880001,32.041828,83346300
2009-06-27,42.150002,43.790001,40.619999,40.830002,31.238487,27384000
2009-07-04,40.380001,40.759998,38.919998,39.650002,30.335688,34900900
2009-07-11,39.680000,42.400002,39.259998,41.360001,31.643993,31213000
2009-07-18,41.709999,43.709999,40.779999,42.369999,32.416721,45435000
2009-07-25,42.000000,44.500000,41.430000,42.910000,32.829857,32890000
2009-08-01,43.180000,47.209999,42.509998,46.689999,35.721889,36055300
2009-08-08,46.410000,46.869999,44.209999,44.869999,34.659077,29413800
2009-08-15,44.160000,46.020000,43.099998,45.869999,35.431507,27956100
2009-08-22,46.509998,52.529999,45.970001,51.040001,39.424988,47588600
2009-08-29,50.169998,50.380001,47.759998,49.150002,37.965096,32553900
2009-09-05,49.730000,51.439999,48.810001,51.349998,39.664433,20207400
2009-09-12,50.990002,53.290001,50.439999,53.020000,40.954407,27288200
2009-09-19,52.599998,53.400002,51.299999,51.520000,39.795757,20574000
2009-09-26,51.820000,55.480000,50.099998,51.400002,39.703064,30774700
2009-10-03,51.750000,52.750000,51.150002,52.689999,40.699497,18766900
2009-10-10,52.660000,53.720001,50.849998,53.189999,41.085728,24759500
2009-10-17,53.320000,53.750000,49.500000,49.889999,38.536697,32377800
2009-10-24,49.849998,49.980000,47.180000,47.799999,36.922306,38385900
2009-10-31,47.820000,49.980000,47.330002,49.680000,38.374474,24042600
2009-11-07,50.009998,51.480000,49.720001,50.680000,39.491737,19594300
2009-11-14,51.000000,52.689999,50.750000,51.700001,40.286579,21906400
2009-11-21,52.500000,53.000000,50.950001,52.450001,40.871010,12846400
2009-11-28,52.430000,55.450001,51.779999,54.680000,42.608700,27218700
2009-12-05,55.200001,56.389999,54.720001,55.599998,43.325592,26659600
2009-12-12,56.020000,56.560001,53.099998,53.439999,41.642441,34743900
2009-12-19,53.360001,55.650002,53.360001,55.480000,43.232090,11391500
2009-12-26,55.330002,55.549999,54.049999,54.130001,42.180103,8886600
2010-01-02,55.720001,62.310001,54.799999,61.599998,48.001007,45416700
2010-01-09,61.950001,62.090000,59.910000,60.820000,47.393196,23916800
2010-01-16,60.599998,61.259998,57.700001,57.770000,45.016533,20945800
2010-01-23,58.349998,63.400002,57.230000,60.599998,47.221771,40388300
2010-01-30,60.740002,62.000000,57.139999,58.400002,45.507458,36429200
2010-02-06,58.330002,60.750000,57.779999,59.650002,46.798828,26786600
2010-02-13,60.419998,64.339996,59.900002,63.590000,49.889992,20146300
2010-02-20,63.580002,64.470001,62.000000,63.160000,49.552635,25377400
2010-02-27,63.049999,68.040001,63.000000,67.930000,53.294968,30162500
2010-03-06,68.010002,70.489998,67.129997,69.830002,54.785622,35939600
2010-03-13,69.370003,73.300003,68.290001,70.720001,55.483894,46363900
2010-03-20,71.660004,73.430000,71.510002,72.589996,56.950993,32063700
2010-03-27,73.080002,74.529999,71.949997,72.989998,57.264828,23741100
2010-04-03,72.989998,73.180000,70.949997,72.419998,56.817619,28324500
2010-04-10,72.150002,72.610001,69.879997,70.790001,55.538799,23256300
2010-04-17,70.269997,76.000000,70.160004,75.129997,58.943768,35285500
2010-04-24,74.580002,75.290001,71.339996,72.430000,56.825481,26574600
2010-05-01,72.620003,74.699997,62.000000,66.720001,52.345657,39842000
2010-05-08,69.959999,73.370003,68.980003,69.820000,55.095684,33627800
2010-05-15,70.360001,70.370003,61.389999,64.559998,50.944965,45451500
2010-05-22,63.660000,65.410004,60.610001,64.180000,50.645103,33668800
2010-05-29,64.269997,65.199997,60.930000,61.150002,48.254108,22910800
2010-06-05,61.689999,65.699997,59.840000,65.379997,51.592026,34981200
2010-06-12,66.220001,68.139999,64.709999,67.959999,53.627953,26703200
2010-06-19,68.949997,69.339996,65.650002,68.769997,54.267113,35490500
2010-06-26,68.430000,68.620003,61.169998,61.939999,48.877502,31855600
2010-07-03,62.709999,65.199997,60.650002,64.660004,51.023880,17863500
2010-07-10,64.550003,65.779999,61.680000,61.900002,48.845924,27415500
2010-07-17,62.720001,68.169998,61.830002,67.930000,53.604259,27155300
2010-07-24,68.150002,69.750000,66.470001,68.139999,53.769966,27544700
2010-07-31,69.010002,70.000000,67.360001,68.699997,54.211872,21875900
2010-08-07,69.169998,69.470001,64.440002,64.839996,51.476822,19774100
2010-08-14,64.269997,66.910004,63.590000,64.599998,51.286274,18216500
2010-08-21,65.089996,65.239998,59.480000,63.160000,50.143047,30747300
2010-08-28,63.000000,65.419998,60.799999,64.639999,51.318035,21214900
2010-09-04,64.250000,65.629997,62.950001,63.840000,50.682922,13678600
2010-09-11,64.730003,64.980003,61.889999,62.950001,49.976337,29451900
2010-09-18,62.990002,64.860001,62.529999,64.599998,51.286274,21449500
2010-09-25,64.610001,67.980003,62.939999,66.830002,53.056694,24895900
2010-10-02,66.570000,69.709999,65.860001,69.230003,54.962055,25147000
2010-10-09,69.510002,72.169998,68.910004,70.110001,55.660702,23372700
2010-10-16,70.190002,71.940002,68.349998,71.260002,56.573689,25064700
2010-10-23,71.680000,72.489998,69.709999,70.639999,56.081459,19467700
2010-10-30,70.709999,71.889999,68.040001,71.269997,56.581623,23715900
2010-11-06,70.059998,70.550003,63.009998,63.090000,50.390781,46009000
2010-11-13,63.349998,64.739998,61.840000,63.590000,50.790142,49156800
2010-11-20,63.020000,65.580002,62.799999,64.800003,51.756584,20961800
2010-11-27,64.330002,66.800003,63.439999,66.540001,53.146339,25830900
2010-12-04,66.410004,67.389999,63.959999,64.160004,51.245411,24108400
2010-12-11,64.230003,65.290001,63.630001,65.029999,51.940273,28612700
2010-12-18,64.739998,65.139999,62.820000,65.059998,51.964245,23388800
2010-12-25,64.730003,65.290001,64.330002,65.260002,52.123981,12168600
2011-01-01,66.150002,70.099998,66.000000,69.379997,55.414677,36247000
2011-01-08,69.419998,70.500000,68.349998,70.070000,55.965790,23368400
2011-01-15,70.860001,72.989998,70.230003,71.680000,57.251717,29571800
2011-01-22,71.519997,72.820000,69.000000,69.230003,55.294872,34914800
2011-01-29,69.260002,71.639999,69.120003,71.379997,57.012108,22760500
2011-02-05,71.430000,72.989998,71.150002,72.139999,57.619129,21795900
2011-02-12,72.699997,73.519997,71.089996,73.040001,58.676907,21340300
2011-02-19,72.349998,74.290001,70.000000,72.300003,58.082436,26254800
2011-02-26,72.470001,72.900002,68.599998,71.800003,57.680752,27514800
2011-03-05,71.599998,72.500000,69.910004,71.639999,57.552212,25529400
2011-03-12,71.169998,71.230003,67.339996,69.099998,55.511692,29719400
2011-03-19,70.290001,73.500000,70.040001,73.339996,58.917923,24412400
2011-03-26,73.500000,74.849998,73.029999,74.010002,59.456161,20582000
2011-04-02,73.379997,74.849998,72.709999,73.470001,59.022358,21191200
2011-04-09,73.650002,74.279999,70.879997,72.599998,58.323425,19482300
2011-04-16,72.720001,75.739998,71.750000,75.440002,60.604939,20090900
2011-04-23,75.510002,80.339996,74.680000,79.779999,64.091522,30497600
2011-04-30,80.349998,80.650002,78.089996,79.309998,63.713917,25381200
2011-05-07,79.309998,80.419998,78.480003,79.029999,63.488991,18352200
2011-05-14,78.660004,78.809998,75.830002,77.519997,62.604828,19967000
2011-05-21,76.550003,77.500000,75.129997,76.989998,62.176792,19084700
2011-05-28,77.800003,78.349998,74.089996,74.839996,60.440464,17811000
2011-06-04,74.760002,75.269997,72.610001,72.690002,58.704121,18570200
2011-06-11,73.059998,75.510002,72.690002,74.160004,59.891308,25377500
2011-06-18,73.959999,75.019997,70.290001,71.260002,57.549278,30662600
2011-06-25,71.440002,74.730003,71.330002,74.269997,59.980133,19673000
2011-07-02,74.169998,76.199997,73.849998,75.070000,60.626217,15916200
2011-07-09,74.169998,74.730003,70.849998,71.279999,57.565430,24609400
2011-07-16,70.660004,73.300003,69.070000,72.669998,58.687965,29977900
2011-07-23,71.379997,73.199997,69.250000,70.470001,56.911255,32270000
2011-07-30,71.610001,71.629997,61.410000,62.750000,50.676632,41707000
2011-08-06,61.099998,62.459999,56.009998,61.750000,49.869026,66855300
2011-08-13,62.060001,62.980000,57.470001,57.540001,46.784241,37376900
2011-08-20,59.139999,62.970001,58.040001,62.799999,51.061024,30881700
2011-08-27,63.990002,67.730003,63.599998,64.029999,52.061096,29000100
2011-09-03,61.910000,65.209999,61.220001,61.790001,50.239811,24291300
2011-09-10,60.830002,65.750000,60.330002,65.379997,53.158730,28777200
2011-09-17,64.080002,64.639999,57.529999,59.509998,48.386009,31080700
2011-09-24,60.799999,64.290001,60.000000,60.509998,49.199081,29696100
2011-10-01,60.099998,62.959999,56.900002,61.810001,50.256054,33062700
2011-10-08,62.869999,65.230003,62.750000,63.889999,51.947273,19920400
2011-10-15,63.340000,64.639999,61.330002,64.589996,52.516407,28432600
2011-10-22,64.410004,68.760002,63.549999,68.169998,55.427219,39130400
2011-10-29,67.120003,67.489998,62.369999,65.800003,53.500237,29979300
2011-11-05,65.709999,67.260002,64.330002,66.919998,54.410877,22455800
2011-11-12,68.889999,68.970001,65.410004,67.459999,55.199673,31009800
2011-11-19,66.320000,66.449997,62.119999,62.779999,51.370224,19498500
2011-11-26,64.529999,71.980003,64.529999,71.300003,58.341763,37810900
2011-12-03,72.279999,72.760002,69.639999,71.930000,58.857292,30793800
2011-12-10,71.510002,72.650002,69.720001,71.010002,58.104492,31950200
2011-12-17,71.199997,74.739998,69.910004,73.970001,60.526531,23880300
2011-12-24,73.680000,74.599998,73.029999,73.349998,60.019203,10666000
2011-12-31,74.699997,75.000000,72.739998,73.980003,60.534718,23360000
2012-01-07,74.809998,75.690002,74.160004,74.599998,61.042004,20750300
2012-01-14,75.300003,76.000000,74.769997,75.519997,61.794846,17839200
2012-01-21,75.660004,76.699997,72.849998,74.550003,61.001118,32017500
2012-01-28,73.989998,76.739998,73.680000,76.339996,62.465797,21117100
2012-02-04,75.260002,76.230003,74.300003,74.949997,61.328423,21804000
2012-02-11,75.500000,76.000000,74.750000,75.349998,62.018589,22281000
2012-02-18,75.669998,76.639999,75.080002,76.059998,62.602982,15277100
2012-02-25,75.690002,75.779999,74.629997,74.900002,61.648212,19828300
2012-03-03,74.949997,74.980003,72.300003,73.290001,60.323071,23308600
2012-03-10,73.199997,75.809998,73.199997,75.199997,61.895134,24593200
2012-03-17,75.000000,75.690002,73.370003,73.970001,60.882771,18151700
2012-03-24,74.519997,75.290001,72.949997,74.370003,61.211987,17430100
2012-03-31,74.000000,75.470001,73.300003,73.589996,60.570000,12721200
2012-04-07,72.629997,73.830002,70.589996,72.919998,60.018543,20150200
2012-04-14,72.980003,74.360001,72.300003,73.550003,60.537071,18425600
2012-04-21,72.690002,77.570000,72.169998,77.269997,63.598915,28181200
2012-04-28,76.510002,77.830002,75.500000,75.839996,62.421921,19843400
2012-05-05,75.790001,76.080002,73.250000,73.559998,60.545292,17653500
2012-05-12,72.889999,73.790001,68.930000,69.150002,57.249634,22255700
2012-05-19,70.459999,72.209999,69.660004,70.000000,57.953342,21307700
2012-05-26,70.279999,70.500000,67.139999,67.239998,55.668331,18434600
2012-06-02,68.150002,70.330002,66.820000,69.940002,57.903687,21213800
2012-06-09,70.610001,72.820000,69.800003,71.989998,59.600861,26679000
2012-06-16,71.690002,73.620003,71.070000,71.959999,59.576035,17997700
2012-06-23,71.809998,74.370003,70.480003,74.300003,61.513332,16947600
2012-06-30,74.209999,74.739998,72.449997,73.690002,61.008335,13177700
2012-07-07,74.269997,75.050003,70.849998,73.510002,60.859299,24602400
2012-07-14,73.129997,75.110001,72.040001,73.889999,61.173901,17761600
2012-07-21,72.309998,75.959999,71.349998,75.510002,62.515110,22444600
2012-07-28,74.599998,75.589996,71.150002,72.809998,60.279762,22877900
2012-08-04,73.209999,74.690002,72.709999,74.209999,61.438835,17117800
2012-08-11,73.709999,74.440002,72.750000,73.910004,61.190456,14313300
2012-08-18,73.610001,74.360001,70.019997,71.089996,59.208710,24643400
2012-08-25,70.949997,71.989998,70.500000,71.400002,59.466915,15819400
2012-09-01,71.500000,73.269997,70.400002,72.889999,60.707878,16302500
2012-09-08,72.309998,72.430000,70.440002,71.279999,59.366974,28550900
2012-09-15,70.769997,70.820000,69.029999,69.970001,58.275917,35637000
2012-09-22,69.449997,70.550003,69.180000,69.599998,57.967724,22585400
2012-09-29,69.860001,71.250000,69.199997,70.889999,59.042152,16756300
2012-10-06,70.720001,72.239998,70.230003,71.849998,59.841690,18126800
2012-10-13,71.849998,74.260002,71.680000,74.010002,61.640701,23540000
2012-10-20,73.800003,75.000000,70.550003,71.110001,59.225384,29891800
2012-10-27,71.349998,71.559998,69.959999,70.050003,58.342533,12171900
2012-11-03,69.870003,73.300003,69.300003,73.250000,61.007717,33065400
2012-11-10,73.410004,74.250000,70.290001,70.769997,59.304516,28638500
2012-11-17,71.489998,73.860001,71.080002,73.739998,61.793354,11335700
2012-11-24,73.400002,74.860001,73.150002,74.279999,62.245869,20170800
2012-12-01,74.410004,74.709999,72.930000,74.639999,62.547543,18981500
2012-12-08,74.620003,76.050003,73.870003,74.019997,62.027988,25662300
2012-12-15,74.199997,76.239998,73.529999,76.169998,63.829647,28811300
2012-12-22,75.889999,76.559998,74.559998,74.690002,62.589432,11654000
2012-12-29,74.610001,78.019997,74.000000,77.690002,65.103409,17394100
2013-01-05,77.540001,77.690002,73.110001,75.160004,62.983292,53191600
2013-01-12,75.230003,76.980003,72.680000,75.040001,62.882751,61011900
2013-01-19,74.120003,75.540001,73.449997,75.029999,62.874348,30402200
2013-01-26,73.900002,75.070000,73.000000,74.870003,62.740288,41492700
2013-02-02,74.290001,77.540001,74.250000,76.559998,64.156471,30221000
2013-02-09,76.419998,76.440002,74.540001,75.029999,62.874348,19069100
2013-02-16,74.989998,77.029999,74.269997,76.660004,64.652931,24263600
2013-02-23,76.830002,77.930000,75.029999,77.279999,65.175819,27150600
2013-03-02,76.949997,81.949997,76.169998,81.230003,68.507149,29529500
2013-03-09,81.010002,86.489998,80.959999,86.430000,72.892677,32672200
2013-03-16,85.070000,86.139999,84.180000,84.820000,71.534836,20482600
2013-03-23,85.029999,86.839996,84.339996,85.849998,72.403503,16681800
2013-03-30,85.599998,86.300003,83.800003,86.169998,72.673386,20979100
2013-04-06,86.040001,89.459999,85.379997,88.889999,74.967354,23679700
2013-04-13,88.440002,88.769997,85.750000,87.959999,74.183029,22454000
2013-04-20,88.080002,93.379997,86.440002,92.849998,78.307114,28287800
2013-04-27,91.400002,93.949997,90.720001,93.739998,79.057709,24762400
2013-05-04,93.440002,95.150002,93.360001,94.239998,79.479393,20163600
2013-05-11,94.120003,99.040001,94.099998,98.919998,83.855423,25459200
2013-05-18,99.120003,100.580002,97.059998,100.000000,84.770966,33072300
2013-05-25,100.849998,101.470001,98.900002,99.019997,83.940201,19144900
2013-06-01,99.360001,102.589996,98.050003,102.489998,86.881760,25258300
2013-06-08,102.510002,103.220001,100.610001,101.830002,86.322258,18149000
2013-06-15,102.690002,104.150002,97.419998,99.980003,84.754005,29883600
2013-06-22,99.059998,103.519997,96.309998,102.440002,86.839386,26420600
2013-06-29,102.930000,104.199997,100.779999,104.199997,88.331337,14801600
2013-07-06,104.000000,108.150002,98.989998,101.870003,86.356171,61008800
2013-07-13,103.830002,107.980003,103.099998,106.959999,90.671036,36979200
2013-07-20,107.269997,109.489998,105.309998,105.599998,89.518135,26457100
2013-07-27,103.519997,107.949997,103.500000,107.900002,91.467850,22689300
2013-08-03,107.139999,107.800003,104.879997,105.330002,89.289268,18985600
2013-08-10,104.860001,106.550003,101.769997,103.470001,88.111755,19718700
2013-08-17,103.000000,105.500000,102.879997,105.480003,89.823402,16480600
2013-08-24,105.750000,106.519997,102.570000,103.919998,88.494965,15492800
2013-08-31,105.129997,107.379997,104.620003,106.070000,90.325821,13353000
2013-09-07,106.580002,111.330002,106.559998,111.330002,94.805092,18339500
2013-09-14,113.730003,120.379997,113.260002,116.629997,99.318398,33862200
2013-09-21,117.150002,119.889999,115.800003,118.739998,101.115189,19706100
2013-09-28,117.349998,118.300003,114.730003,117.199997,99.803764,18238600
2013-10-05,115.510002,119.400002,113.339996,117.980003,100.468002,23259100
2013-10-12,117.419998,122.860001,116.690002,122.519997,104.334129,18442800
2013-10-19,122.690002,131.429993,121.059998,131.190002,111.717209,28849200
2013-10-26,128.750000,133.500000,128.639999,133.029999,113.284119,21900800
2013-11-02,133.750000,134.580002,130.589996,133.490005,113.675812,20350400
2013-11-09,133.139999,136.570007,131.100006,136.080002,116.303680,17165000
2013-11-16,140.250000,142.000000,131.199997,135.970001,116.209671,29738500
2013-11-23,134.009995,136.300003,130.580002,134.250000,114.739639,16414300
2013-11-30,134.990005,135.750000,130.550003,135.179993,115.534447,22694000
2013-12-07,135.490005,135.949997,131.899994,133.830002,114.380669,17975700
2013-12-14,134.270004,138.100006,132.839996,136.669998,116.807922,24996600
2013-12-21,137.690002,138.880005,136.139999,136.899994,117.004517,8514200
2013-12-28,137.160004,138.500000,135.509995,137.619995,117.619888,11043600
2014-01-04,139.399994,142.800003,137.800003,141.899994,121.277870,21273100
2014-01-11,141.550003,142.139999,137.800003,140.460007,120.047165,22380400
2014-01-18,141.460007,144.570007,136.320007,136.649994,116.790855,17977500
2014-01-25,136.699997,138.460007,123.080002,125.260002,107.056152,45796300
2014-02-01,124.239998,127.209999,118.769997,127.019997,108.560379,43947900
2014-02-08,128.960007,130.690002,126.349998,130.160004,111.244026,30857400
2014-02-15,130.130005,130.940002,127.510002,128.279999,110.255608,19422300
2014-02-22,128.380005,130.800003,126.209999,128.919998,110.805710,25759200
2014-03-01,127.180000,131.000000,126.519997,128.539993,110.479095,22258800
2014-03-08,126.510002,127.279999,121.629997,123.110001,105.812050,28038900
2014-03-15,123.970001,125.820000,121.370003,122.580002,105.356522,27780400
2014-03-22,123.529999,125.320000,121.800003,124.459999,106.972359,16758300
2014-03-29,125.360001,129.919998,124.800003,127.379997,109.482079,17310100
2014-04-05,127.190002,128.179993,121.919998,122.070000,104.918159,19377200
2014-04-12,123.080002,128.369995,122.129997,127.919998,109.946198,12108700
2014-04-19,128.050003,131.500000,127.370003,128.660004,110.582237,21661200
2014-04-26,128.199997,130.399994,125.800003,129.940002,111.682381,17038700
2014-05-03,129.000000,132.380005,128.949997,131.100006,112.679398,16491600
2014-05-10,131.820007,133.970001,130.029999,130.809998,113.060989,15864700
2014-05-17,130.419998,132.580002,129.070007,132.410004,114.443886,11901900
2014-05-24,133.089996,135.440002,132.869995,135.250000,116.898544,10689300
2014-05-31,135.500000,138.250000,134.589996,138.250000,119.491508,13901400
2014-06-07,138.250000,138.389999,131.550003,132.289993,114.340157,16715900
2014-06-14,132.199997,134.080002,131.029999,132.100006,114.175964,18124400
2014-06-21,132.320007,132.529999,126.279999,128.539993,111.098991,24299500
2014-06-28,127.910004,128.619995,126.199997,128.509995,111.073067,14341900
2014-07-05,128.100006,129.500000,125.120003,128.089996,110.710060,24035200
2014-07-12,128.910004,130.580002,125.790001,127.639999,110.321129,23840600
2014-07-19,127.300003,130.009995,122.410004,123.199997,106.483559,36595800
2014-07-26,123.440002,124.559998,119.639999,120.379997,104.046196,24568700
2014-08-02,120.800003,121.980003,117.870003,120.629997,104.262276,25999400
2014-08-09,121.150002,124.690002,120.010002,123.160004,107.093651,17147600
2014-08-16,123.580002,127.800003,123.570000,127.459999,110.832726,16433500
2014-08-23,128.080002,129.130005,126.050003,126.800003,110.258812,13814300
2014-08-30,125.620003,126.750000,124.099998,124.690002,108.424057,16431600
2014-09-06,125.900002,128.679993,125.900002,126.949997,110.389236,19133600
2014-09-13,126.919998,129.699997,125.690002,129.350006,112.476166,18132000
2014-09-20,129.369995,129.869995,126.959999,128.690002,111.902260,14182000
2014-09-27,127.209999,129.529999,123.839996,126.360001,109.876205,19030700
2014-10-04,127.089996,127.190002,121.500000,121.500000,105.650200,18935100
2014-10-11,122.050003,123.870003,116.320000,123.239998,107.163216,24830700
2014-10-18,123.389999,128.000000,121.059998,122.239998,106.293663,34538200
2014-10-25,122.129997,125.889999,121.260002,124.910004,108.615379,17576200
2014-11-01,125.349998,126.709999,123.370003,124.449997,108.215370,15629900
